,paper_id,outdegree,sum_outdegrees_successors,avg_outdegree_successors
22496,9404189,1,1,1.0
22497,9404193,1,0,0.0
22498,9405006,2,0,0.0
22499,9303147,0,0,0.0
22500,9405008,1,5,5.0
22501,9405009,1,0,0.0
22502,9405015,5,37,7.4
22503,9405016,11,109,9.909090909090908
22504,9405018,5,2,0.4
22505,9210051,0,0,0.0
22506,9201030,0,0,0.0
22507,9405027,2,1,0.5
22508,9307113,0,0,0.0
22509,9310104,0,0,0.0
22510,9405031,3,6,2.0
22511,9405032,5,0,0.0
22512,9405036,1,0,0.0
22513,9212083,0,0,0.0
22514,9405037,1,0,0.0
22515,9405039,6,24,4.0
22516,9405040,1,0,0.0
22517,9405041,6,9,1.5
22518,9204077,0,0,0.0
22519,9210007,0,0,0.0
22520,9405042,1,0,0.0
22521,9404178,0,0,0.0
22522,9405047,3,3,1.0
22523,9405048,3,4,1.3333333333333333
22524,9309061,0,0,0.0
22525,9405049,16,50,3.125
22526,9405050,3,2,0.6666666666666666
22527,9402130,0,0,0.0
22528,9405052,12,72,6.0
22529,9405056,4,4,1.0
22530,9312096,0,0,0.0
22531,9401003,0,0,0.0
22532,9405062,1,0,0.0
22533,9307132,0,0,0.0
22534,9405065,5,32,6.4
22535,9405067,5,15,3.0
22536,9405070,3,15,5.0
22537,9405071,3,5,1.6666666666666667
22538,9405073,3,0,0.0
22539,9405074,10,27,2.7
22540,9405077,1,0,0.0
22541,9405079,1,0,0.0
22542,9311075,0,0,0.0
22543,9405080,10,22,2.2
22544,9301032,0,0,0.0
22545,9405081,8,2,0.25
22546,9203034,0,0,0.0
22547,9405084,13,43,3.3076923076923075
22548,9405085,2,0,0.0
22549,9405086,13,16,1.2307692307692308
22550,9405088,5,21,4.2
22551,9405089,8,24,3.0
22552,9405091,1,0,0.0
22553,9405092,2,1,0.5
22554,9405093,9,19,2.111111111111111
22555,9403043,0,0,0.0
22556,9405099,5,8,1.6
22557,9405101,1,0,0.0
22558,9405108,1,1,1.0
22559,9405111,6,12,2.0
22560,9405115,2,1,0.5
22561,9303049,0,0,0.0
22562,9405120,4,42,10.5
22563,9405122,2,0,0.0
22564,9312103,0,0,0.0
22565,9405130,12,9,0.75
22566,9405131,2,0,0.0
22567,9311029,0,0,0.0
22568,9405133,7,0,0.0
22569,9405134,8,29,3.625
22570,9405138,1,4,4.0
22571,9405142,3,0,0.0
22572,9301087,0,0,0.0
22573,9405144,12,49,4.083333333333333
22574,9405146,1,0,0.0
22575,9405157,2,0,0.0
22576,9403103,0,0,0.0
22577,9405158,1,0,0.0
22578,9405159,8,8,1.0
22579,9209060,0,0,0.0
22580,9211032,0,0,0.0
22581,9405163,5,3,0.6
22582,9210022,0,0,0.0
22583,9405164,2,2,1.0
22584,9405166,1,0,0.0
22585,9405167,1,0,0.0
22586,9307188,0,0,0.0
22587,9405169,1,0,0.0
22588,9211029,0,0,0.0
22589,9405172,3,23,7.666666666666667
22590,9405174,3,12,4.0
22591,9405175,4,13,3.25
22592,9405181,3,1,0.3333333333333333
22593,9405182,3,5,1.6666666666666667
22594,9405185,7,28,4.0
22595,9401076,0,0,0.0
22596,9405186,2,1,0.5
22597,9405189,1,1,1.0
22598,9405192,2,0,0.0
22599,9405195,7,19,2.7142857142857144
22600,9405196,9,7,0.7777777777777778
22601,9405198,4,7,1.75
22602,9405199,1,2,2.0
22603,9405200,7,14,2.0
22604,9405201,2,7,3.5
22605,9210027,0,0,0.0
22606,9406005,1,0,0.0
22607,9406007,3,2,0.6666666666666666
22608,9406008,22,56,2.5454545454545454
22609,9406011,2,3,1.5
22610,9406014,3,4,1.3333333333333333
22611,9406016,12,37,3.0833333333333335
22612,9406017,2,4,2.0
22613,9406022,4,12,3.0
22614,9211008,0,0,0.0
22615,9301105,0,0,0.0
22616,9406031,1,0,0.0
22617,9404181,0,0,0.0
22618,9406035,5,15,3.0
22619,9406038,1,2,2.0
22620,9406043,1,0,0.0
22621,9406044,4,1,0.25
22622,9303132,0,0,0.0
22623,9406045,5,1,0.2
22624,9406046,6,13,2.1666666666666665
22625,9406053,3,15,5.0
22626,9406056,13,78,6.0
22627,9210106,0,0,0.0
22628,9406064,1,0,0.0
22629,9406065,1,0,0.0
22630,9406066,4,4,1.0
22631,9303142,0,0,0.0
22632,9406072,1,4,4.0
22633,9309087,0,0,0.0
22634,9406079,2,18,9.0
22635,9406084,5,9,1.8
22636,9402090,0,0,0.0
22637,9406085,4,9,2.25
22638,9406086,2,2,1.0
22639,9406087,1,0,0.0
22640,9406093,7,38,5.428571428571429
22641,9406099,6,13,2.1666666666666665
22642,9406100,10,25,2.5
22643,9406102,4,1,0.25
22644,9406106,2,0,0.0
22645,9302062,0,0,0.0
22646,9406109,3,13,4.333333333333333
22647,9406111,7,37,5.285714285714286
22648,9406113,2,3,1.5
22649,9404168,0,0,0.0
22650,9406116,1,1,1.0
22651,9406121,4,3,0.75
22652,9406123,2,4,2.0
22653,9406126,4,19,4.75
22654,9406127,6,13,2.1666666666666665
22655,9406131,6,8,1.3333333333333333
22656,9301085,0,0,0.0
22657,9406133,2,0,0.0
22658,9406137,1,0,0.0
22659,9406138,4,2,0.5
22660,9405068,0,0,0.0
22661,9406139,11,22,2.0
22662,9406141,3,5,1.6666666666666667
22663,9406142,1,0,0.0
22664,9310065,0,0,0.0
22665,9406150,3,41,13.666666666666666
22666,9406153,7,26,3.7142857142857144
22667,9406156,1,1,1.0
22668,9406157,5,2,0.4
22669,9406159,1,1,1.0
22670,9406162,4,2,0.5
22671,9406165,2,1,0.5
22672,9406167,1,0,0.0
22673,9406169,2,2,1.0
22674,9406171,7,43,6.142857142857143
22675,9406172,1,0,0.0
22676,9406177,9,12,1.3333333333333333
22677,9406179,2,5,2.5
22678,9406180,6,9,1.5
22679,9307137,0,0,0.0
22680,9406181,3,11,3.6666666666666665
22681,9406182,2,0,0.0
22682,9406183,5,1,0.2
22683,9312008,0,0,0.0
22684,9403107,0,0,0.0
22685,9406186,7,12,1.7142857142857142
22686,9406187,5,5,1.0
22687,9406189,6,65,10.833333333333334
22688,9406190,1,1,1.0
22689,9406193,5,4,0.8
22690,9406194,1,1,1.0
22691,9406195,4,1,0.25
22692,9308078,0,0,0.0
22693,9406197,1,0,0.0
22694,9201045,0,0,0.0
22695,9406200,1,1,1.0
22696,9406201,7,9,1.2857142857142858
22697,9210118,0,0,0.0
22698,9406204,1,0,0.0
22699,9406205,10,20,2.0
22700,9406209,8,14,1.75
22701,9407002,5,6,1.2
22702,9407006,2,12,6.0
22703,9407009,5,9,1.8
22704,9407015,9,39,4.333333333333333
22705,9407017,5,16,3.2
22706,9307009,0,0,0.0
22707,9407021,9,36,4.0
22708,9407024,1,0,0.0
22709,9305085,0,0,0.0
22710,9407030,3,1,0.3333333333333333
22711,9407032,2,3,1.5
22712,9407033,6,6,1.0
22713,9407034,12,13,1.0833333333333333
22714,9407035,1,0,0.0
22715,9407038,1,1,1.0
22716,9407039,7,4,0.5714285714285714
22717,9407040,2,0,0.0
22718,9403110,0,0,0.0
22719,9407042,6,8,1.3333333333333333
22720,9311113,0,0,0.0
22721,9407045,4,6,1.5
22722,9407048,6,7,1.1666666666666667
22723,9407052,1,8,8.0
22724,9407058,4,6,1.5
22725,9407061,10,40,4.0
22726,9407062,5,2,0.4
22727,9407063,3,8,2.6666666666666665
22728,9407064,2,3,1.5
22729,9407066,1,1,1.0
22730,9407068,5,4,0.8
22731,9407069,12,16,1.3333333333333333
22732,9207018,0,0,0.0
22733,9407082,1,0,0.0
22734,9407083,2,6,3.0
22735,9407085,2,4,2.0
22736,9407086,1,0,0.0
22737,9303151,0,0,0.0
22738,9407090,2,0,0.0
22739,9407095,1,0,0.0
22740,9407097,1,1,1.0
22741,9407098,6,11,1.8333333333333333
22742,9407100,2,8,4.0
22743,9407107,4,4,1.0
22744,9407109,17,56,3.2941176470588234
22745,9403017,0,0,0.0
22746,9407110,4,4,1.0
22747,9407111,7,23,3.2857142857142856
22748,9407115,1,0,0.0
22749,9209015,0,0,0.0
22750,9407123,2,6,3.0
22751,9407127,2,0,0.0
22752,9407128,7,20,2.857142857142857
22753,9407131,3,20,6.666666666666667
22754,9210094,0,0,0.0
22755,9407132,3,2,0.6666666666666666
22756,9407133,2,7,3.5
22757,9407136,12,64,5.333333333333333
22758,9212127,0,0,0.0
22759,9306104,0,0,0.0
22760,9407138,1,0,0.0
22761,9312196,0,0,0.0
22762,9407141,13,71,5.461538461538462
22763,9407144,3,2,0.6666666666666666
22764,9407145,1,0,0.0
22765,9407146,1,0,0.0
22766,9407152,5,11,2.2
22767,9407157,3,2,0.6666666666666666
22768,9309112,0,0,0.0
22769,9407160,1,0,0.0
22770,9407162,1,0,0.0
22771,9407163,13,71,5.461538461538462
22772,9407164,4,4,1.0
22773,9407165,1,0,0.0
22774,9407166,3,4,1.3333333333333333
22775,9407171,1,0,0.0
22776,9407172,2,0,0.0
22777,9311160,0,0,0.0
22778,9407173,12,73,6.083333333333333
22779,9407177,3,0,0.0
22780,9203032,0,0,0.0
22781,9407178,1,0,0.0
22782,9310003,0,0,0.0
22783,9303145,0,0,0.0
22784,9407184,1,0,0.0
22785,9304076,0,0,0.0
22786,9407187,6,26,4.333333333333333
22787,9406148,0,0,0.0
22788,9407188,1,0,0.0
22789,9407191,4,13,3.25
22790,9407194,13,26,2.0
22791,9407195,6,9,1.5
22792,9407197,1,0,0.0
22793,9408003,1,0,0.0
22794,9408005,5,18,3.6
22795,9306036,0,0,0.0
22796,9408007,4,25,6.25
22797,9408011,3,3,1.0
22798,9408012,1,0,0.0
22799,9408015,1,1,1.0
22800,9408018,6,42,7.0
22801,9303086,0,0,0.0
22802,9408021,4,5,1.25
22803,9309113,0,0,0.0
22804,9408024,3,4,1.3333333333333333
22805,9408026,4,10,2.5
22806,9408029,13,39,3.0
22807,9408030,10,18,1.8
22808,9408031,10,18,1.8
22809,9408033,8,29,3.625
22810,9408034,5,37,7.4
22811,9408035,10,21,2.1
22812,9302142,0,0,0.0
22813,9408041,1,1,1.0
22814,9408042,1,0,0.0
22815,9408047,2,3,1.5
22816,9408048,5,15,3.0
22817,9408049,6,14,2.3333333333333335
22818,9408050,1,0,0.0
22819,9408051,1,0,0.0
22820,9408055,3,0,0.0
22821,9208014,0,0,0.0
22822,9408059,1,0,0.0
22823,9408063,6,41,6.833333333333333
22824,9211112,0,0,0.0
22825,9408066,7,13,1.8571428571428572
22826,9408069,6,5,0.8333333333333334
22827,9408076,5,9,1.8
22828,9312089,0,0,0.0
22829,9312090,0,0,0.0
22830,9401043,0,0,0.0
22831,9408082,9,19,2.111111111111111
22832,9211128,0,0,0.0
22833,9408084,2,0,0.0
22834,9408085,1,0,0.0
22835,9408087,1,0,0.0
22836,9408088,1,3,3.0
22837,9408092,10,29,2.9
22838,9408094,3,13,4.333333333333333
22839,9408096,3,2,0.6666666666666666
22840,9302097,0,0,0.0
22841,9408101,7,10,1.4285714285714286
22842,9408108,2,7,3.5
22843,9408110,1,4,4.0
22844,9408111,1,0,0.0
22845,9408112,16,119,7.4375
22846,9403105,0,0,0.0
22847,9408114,1,1,1.0
22848,9408115,12,56,4.666666666666667
22849,9408116,7,22,3.142857142857143
22850,9408121,5,13,2.6
22851,9408123,1,1,1.0
22852,9408128,4,5,1.25
22853,9307006,0,0,0.0
22854,9408129,10,9,0.9
22855,9408130,6,7,1.1666666666666667
22856,9408131,5,2,0.4
22857,9408136,5,30,6.0
22858,9408137,10,31,3.1
22859,9408138,1,0,0.0
22860,9408139,2,0,0.0
22861,9408140,7,17,2.4285714285714284
22862,9408142,5,14,2.8
22863,9408143,1,1,1.0
22864,9408144,7,15,2.142857142857143
22865,9408148,1,0,0.0
22866,9408150,1,0,0.0
22867,9408153,1,0,0.0
22868,9408154,1,0,0.0
22869,9311019,0,0,0.0
22870,9408157,1,0,0.0
22871,9408165,1,0,0.0
22872,9408167,1,0,0.0
22873,9408170,2,1,0.5
22874,9408171,6,15,2.5
22875,9408173,3,4,1.3333333333333333
22876,9408174,1,0,0.0
22877,9311126,0,0,0.0
22878,9408178,4,1,0.25
22879,9408179,8,11,1.375
22880,9409002,2,1,0.5
22881,9409005,1,0,0.0
22882,9409007,3,14,4.666666666666667
22883,9409008,1,0,0.0
22884,9409009,14,47,3.357142857142857
22885,9409016,8,27,3.375
22886,9409017,4,14,3.5
22887,9409020,5,14,2.8
22888,9409024,1,0,0.0
22889,9409031,6,1,0.16666666666666666
22890,9409032,2,3,1.5
22891,9409038,1,0,0.0
22892,9409039,16,44,2.75
22893,9409040,4,2,0.5
22894,9409041,2,6,3.0
22895,9409045,1,0,0.0
22896,9409047,1,0,0.0
22897,9409056,5,0,0.0
22898,9409057,5,2,0.4
22899,9409059,3,0,0.0
22900,9306092,0,0,0.0
22901,9409060,13,77,5.923076923076923
22902,9409061,6,36,6.0
22903,9409062,3,7,2.3333333333333335
22904,9409063,3,1,0.3333333333333333
22905,9409066,6,17,2.8333333333333335
22906,9209077,0,0,0.0
22907,9210143,0,0,0.0
22908,9402122,0,0,0.0
22909,9409073,1,1,1.0
22910,9409074,5,4,0.8
22911,9409077,1,3,3.0
22912,9409079,19,18,0.9473684210526315
22913,9212039,0,0,0.0
22914,9305180,0,0,0.0
22915,9307032,0,0,0.0
22916,9409081,10,19,1.9
22917,9409090,3,2,0.6666666666666666
22918,9409036,0,0,0.0
22919,9409092,1,0,0.0
22920,9409095,19,131,6.894736842105263
22921,9409096,1,1,1.0
22922,9409097,2,5,2.5
22923,9409099,10,46,4.6
22924,9409100,4,4,1.0
22925,9401114,0,0,0.0
22926,9409106,2,3,1.5
22927,9409107,2,3,1.5
22928,9409118,2,4,2.0
22929,9409121,3,23,7.666666666666667
22930,9409122,6,13,2.1666666666666665
22931,9210002,0,0,0.0
22932,9409123,2,1,0.5
22933,9409124,5,21,4.2
22934,9409125,4,11,2.75
22935,9409126,7,19,2.7142857142857144
22936,9409127,4,3,0.75
22937,9211074,0,0,0.0
22938,9303021,0,0,0.0
22939,9409132,3,0,0.0
22940,9409136,3,2,0.6666666666666666
22941,9409137,5,7,1.4
22942,9409138,7,9,1.2857142857142858
22943,9409140,3,2,0.6666666666666666
22944,9409142,5,10,2.0
22945,9409145,2,1,0.5
22946,9307165,0,0,0.0
22947,9409146,1,3,3.0
22948,9409149,1,0,0.0
22949,9409148,0,0,0.0
22950,9409150,3,1,0.3333333333333333
22951,9409152,1,0,0.0
22952,9308116,0,0,0.0
22953,9409153,5,2,0.4
22954,9409155,2,2,1.0
22955,9409156,2,0,0.0
22956,9207076,0,0,0.0
22957,9409157,10,55,5.5
22958,9409160,4,4,1.0
22959,9409161,1,4,4.0
22960,9409163,4,2,0.5
22961,9310171,0,0,0.0
22962,9310189,0,0,0.0
22963,9409164,5,16,3.2
22964,9312200,0,0,0.0
22965,9409166,9,16,1.7777777777777777
22966,9409170,5,16,3.2
22967,9409174,1,0,0.0
22968,9409175,3,8,2.6666666666666665
22969,9409177,5,37,7.4
22970,9409180,4,0,0.0
22971,9304120,0,0,0.0
22972,9409184,1,6,6.0
22973,9409185,3,8,2.6666666666666665
22974,9409186,11,63,5.7272727272727275
22975,9409189,4,5,1.25
22976,9409191,2,6,3.0
22977,9406026,0,0,0.0
22978,9409200,8,11,1.375
22979,9410001,2,0,0.0
22980,9410004,10,34,3.4
22981,9403099,0,0,0.0
22982,9410005,15,88,5.866666666666666
22983,9410006,3,25,8.333333333333334
22984,9410007,1,2,2.0
22985,9410008,20,58,2.9
22986,9410012,7,14,2.0
22987,9410013,9,73,8.11111111111111
22988,9405116,0,0,0.0
22989,9410015,3,17,5.666666666666667
22990,9408141,0,0,0.0
22991,9410018,3,45,15.0
22992,9410021,4,3,0.75
22993,9410028,2,2,1.0
22994,9410030,3,21,7.0
22995,9410031,1,0,0.0
22996,9410033,3,11,3.6666666666666665
22997,9410034,8,80,10.0
22998,9410035,2,3,1.5
22999,9308110,0,0,0.0
23000,9410039,2,0,0.0
23001,9410042,4,3,0.75
23002,9410044,2,1,0.5
23003,9410045,2,7,3.5
23004,9409067,0,0,0.0
23005,9410047,1,3,3.0
23006,9410051,10,50,5.0
23007,9409018,0,0,0.0
23008,9410057,1,0,0.0
23009,9310096,0,0,0.0
23010,9410063,4,11,2.75
23011,9410064,1,0,0.0
23012,9410069,4,3,0.75
23013,9410071,1,0,0.0
23014,9410075,1,1,1.0
23015,9410076,2,0,0.0
23016,9410079,1,5,5.0
23017,9410084,6,15,2.5
23018,9410085,1,0,0.0
23019,9410086,6,7,1.1666666666666667
23020,9410087,8,17,2.125
23021,9410059,0,0,0.0
23022,9410088,8,18,2.25
23023,9410090,3,6,2.0
23024,9404150,0,0,0.0
23025,9410096,2,3,1.5
23026,9410097,2,0,0.0
23027,9410099,8,24,3.0
23028,9310093,0,0,0.0
23029,9410102,1,0,0.0
23030,9410108,2,2,1.0
23031,9410109,8,43,5.375
23032,9410111,1,0,0.0
23033,9310059,0,0,0.0
23034,9410113,3,5,1.6666666666666667
23035,9410116,3,8,2.6666666666666665
23036,9410120,1,1,1.0
23037,9410121,3,3,1.0
23038,9306107,0,0,0.0
23039,9410124,5,2,0.4
23040,9410127,1,2,2.0
23041,9410135,3,0,0.0
23042,9410137,2,3,1.5
23043,9401104,0,0,0.0
23044,9410139,1,4,4.0
23045,9204080,0,0,0.0
23046,9309018,0,0,0.0
23047,9410145,1,0,0.0
23048,9410146,2,1,0.5
23049,9410148,5,2,0.4
23050,9205097,0,0,0.0
23051,9410154,2,0,0.0
23052,9410072,0,0,0.0
23053,9410155,2,11,5.5
23054,9410156,11,32,2.909090909090909
23055,9410157,9,75,8.333333333333334
23056,9410159,1,0,0.0
23057,9410161,1,0,0.0
23058,9401054,0,0,0.0
23059,9410163,1,0,0.0
23060,9407054,0,0,0.0
23061,9410164,6,11,1.8333333333333333
23062,9410165,8,19,2.375
23063,9410166,2,6,3.0
23064,9410170,6,36,6.0
23065,9410171,4,3,0.75
23066,9410178,1,0,0.0
23067,9410179,1,2,2.0
23068,9410182,2,1,0.5
23069,9410183,3,2,0.6666666666666666
23070,9410186,1,1,1.0
23071,9405103,0,0,0.0
23072,9410193,3,3,1.0
23073,9407050,0,0,0.0
23074,9410194,1,2,2.0
23075,9410195,2,0,0.0
23076,9410196,7,12,1.7142857142857142
23077,9410198,1,0,0.0
23078,9210104,0,0,0.0
23079,9410200,1,2,2.0
23080,9406166,0,0,0.0
23081,9410202,2,6,3.0
23082,9410203,9,36,4.0
23083,9410204,2,0,0.0
23084,9409151,0,0,0.0
23085,9410207,5,0,0.0
23086,9410058,0,0,0.0
23087,9410060,0,0,0.0
23088,9410061,0,0,0.0
23089,9410062,0,0,0.0
23090,9410208,1,0,0.0
23091,9410210,6,30,5.0
23092,9410216,3,1,0.3333333333333333
23093,9205077,0,0,0.0
23094,9410222,3,5,1.6666666666666667
23095,9410224,6,25,4.166666666666667
23096,9410225,2,1,0.5
23097,9410226,1,2,2.0
23098,9410232,2,0,0.0
23099,9206065,0,0,0.0
23100,9410233,6,35,5.833333333333333
23101,9410235,9,27,3.0
23102,9303065,0,0,0.0
23103,9410238,3,2,0.6666666666666666
23104,9410239,2,1,0.5
23105,9410240,1,3,3.0
23106,9410242,2,5,2.5
23107,9410243,2,2,1.0
23108,9411003,3,14,4.666666666666667
23109,9411005,4,22,5.5
23110,9411006,5,12,2.4
23111,9411007,2,3,1.5
23112,9411013,6,25,4.166666666666667
23113,9411014,7,17,2.4285714285714284
23114,9411016,2,1,0.5
23115,9411022,11,63,5.7272727272727275
23116,9411023,2,0,0.0
23117,9307094,0,0,0.0
23118,9411024,5,10,2.0
23119,9401013,0,0,0.0
23120,9411031,1,0,0.0
23121,9303155,0,0,0.0
23122,9411034,1,0,0.0
23123,9411035,1,0,0.0
23124,9411036,2,5,2.5
23125,9411037,3,3,1.0
23126,9411038,6,12,2.0
23127,9311142,0,0,0.0
23128,9405150,0,0,0.0
23129,9411039,12,26,2.1666666666666665
23130,9411040,1,2,2.0
23131,9411041,3,5,1.6666666666666667
23132,9411043,1,0,0.0
23133,9411046,7,23,3.2857142857142856
23134,9411053,16,77,4.8125
23135,9411056,7,32,4.571428571428571
23136,9411059,3,1,0.3333333333333333
23137,9305149,0,0,0.0
23138,9411060,1,0,0.0
23139,9410110,0,0,0.0
23140,9411063,2,4,2.0
23141,9411067,1,0,0.0
23142,9411069,2,1,0.5
23143,9411071,2,1,0.5
23144,9411075,5,2,0.4
23145,9411076,7,8,1.1428571428571428
23146,9411082,8,22,2.75
23147,9411087,6,7,1.1666666666666667
23148,9411089,1,3,3.0
23149,9411095,21,125,5.9523809523809526
23150,9411097,7,37,5.285714285714286
23151,9411098,1,0,0.0
23152,9305183,0,0,0.0
23153,9411100,1,21,21.0
23154,9411101,2,18,9.0
23155,9411103,3,3,1.0
23156,9411105,7,20,2.857142857142857
23157,9402100,0,0,0.0
23158,9411107,6,5,0.8333333333333334
23159,9411111,1,0,0.0
23160,9411118,1,17,17.0
23161,9411119,3,5,1.6666666666666667
23162,9411121,9,19,2.111111111111111
23163,9411123,5,6,1.2
23164,9411127,1,0,0.0
23165,9411129,1,0,0.0
23166,9411133,6,5,0.8333333333333334
23167,9308044,0,0,0.0
23168,9411137,1,0,0.0
23169,9411138,3,7,2.3333333333333335
23170,9411141,1,2,2.0
23171,9411142,3,5,1.6666666666666667
23172,9409194,0,0,0.0
23173,9411143,5,10,2.0
23174,9411146,2,3,1.5
23175,9411147,1,1,1.0
23176,9411150,3,23,7.666666666666667
23177,9411151,2,3,1.5
23178,9411154,3,0,0.0
23179,9411156,14,74,5.285714285714286
23180,9411158,1,1,1.0
23181,9411159,2,1,0.5
23182,9411161,1,1,1.0
23183,9411162,1,1,1.0
23184,9411164,6,7,1.1666666666666667
23185,9411165,3,8,2.6666666666666665
23186,9411168,5,25,5.0
23187,9411176,20,65,3.25
23188,9306031,0,0,0.0
23189,9408008,0,0,0.0
23190,9411181,2,0,0.0
23191,9411182,1,0,0.0
23192,9212056,0,0,0.0
23193,9411183,8,19,2.375
23194,9411184,8,6,0.75
23195,9411185,4,8,2.0
23196,9411186,5,4,0.8
23197,9411189,1,0,0.0
23198,9411190,6,31,5.166666666666667
23199,9411192,5,27,5.4
23200,9411193,2,100,50.0
23201,9411196,1,0,0.0
23202,9411197,2,0,0.0
23203,9304008,0,0,0.0
23204,9411199,3,2,0.6666666666666666
23205,9304074,0,0,0.0
23206,9411201,3,3,1.0
23207,9411203,7,12,1.7142857142857142
23208,9411204,4,9,2.25
23209,9411206,3,13,4.333333333333333
23210,9411207,3,0,0.0
23211,9411209,6,10,1.6666666666666667
23212,9310153,0,0,0.0
23213,9409044,0,0,0.0
23214,9411213,4,16,4.0
23215,9411214,4,0,0.0
23216,9303028,0,0,0.0
23217,9411215,2,0,0.0
23218,9401079,0,0,0.0
23219,9411216,2,1,0.5
23220,9411217,6,17,2.8333333333333335
23221,9411218,3,3,1.0
23222,9411220,4,5,1.25
23223,9411221,9,13,1.4444444444444444
23224,9411222,1,0,0.0
23225,9411227,3,1,0.3333333333333333
23226,9312044,0,0,0.0
23227,9411230,1,1,1.0
23228,9411236,1,0,0.0
23229,9312128,0,0,0.0
23230,9411237,3,2,0.6666666666666666
23231,9308085,0,0,0.0
23232,9411240,1,1,1.0
23233,9411241,3,11,3.6666666666666665
23234,9412003,8,36,4.5
23235,9412004,1,0,0.0
23236,9412005,2,8,4.0
23237,9412006,9,28,3.111111111111111
23238,9412009,1,4,4.0
23239,9412010,3,2,0.6666666666666666
23240,9412013,3,1,0.3333333333333333
23241,9412016,2,4,2.0
23242,9412023,5,8,1.6
23243,9412024,2,1,0.5
23244,9412025,1,6,6.0
23245,9412026,3,5,1.6666666666666667
23246,9412029,5,3,0.6
23247,9412030,19,110,5.7894736842105265
23248,9412032,1,0,0.0
23249,9412035,8,17,2.125
23250,9212156,0,0,0.0
23251,9412036,1,0,0.0
23252,9412039,1,1,1.0
23253,9412041,2,8,4.0
23254,9412043,7,24,3.4285714285714284
23255,9404055,0,0,0.0
23256,9412044,14,141,10.071428571428571
23257,9412051,5,10,2.0
23258,9412052,2,0,0.0
23259,9301095,0,0,0.0
23260,9412053,10,20,2.0
23261,9412054,9,53,5.888888888888889
23262,9412057,1,0,0.0
23263,9211004,0,0,0.0
23264,9412058,2,1,0.5
23265,9412060,5,4,0.8
23266,9412063,1,0,0.0
23267,9412064,7,6,0.8571428571428571
23268,9412067,2,0,0.0
23269,9406143,0,0,0.0
23270,9401151,0,0,0.0
23271,9412070,4,0,0.0
23272,9412071,3,16,5.333333333333333
23273,9412079,5,49,9.8
23274,9412080,5,5,1.0
23275,9412082,1,0,0.0
23276,9412086,7,15,2.142857142857143
23277,9412087,3,4,1.3333333333333333
23278,9207113,0,0,0.0
23279,9412091,2,0,0.0
23280,9411001,0,0,0.0
23281,9412096,2,11,5.5
23282,9412098,1,1,1.0
23283,9412099,2,4,2.0
23284,9412103,1,0,0.0
23285,9412105,1,0,0.0
23286,9412107,2,3,1.5
23287,9412112,8,19,2.375
23288,9412116,1,1,1.0
23289,9412118,4,7,1.75
23290,9412119,4,1,0.25
23291,9306094,0,0,0.0
23292,9310106,0,0,0.0
23293,9412120,5,18,3.6
23294,9412121,1,0,0.0
23295,9407174,0,0,0.0
23296,9412123,2,8,4.0
23297,9412126,3,7,2.3333333333333335
23298,9412135,9,25,2.7777777777777777
23299,9412137,1,0,0.0
23300,9412139,1,1,1.0
23301,9412141,7,31,4.428571428571429
23302,9412142,1,0,0.0
23303,9412145,3,2,0.6666666666666666
23304,9412146,1,0,0.0
23305,9412149,4,2,0.5
23306,9412150,4,11,2.75
23307,9412151,2,1,0.5
23308,9412153,4,1,0.25
23309,9211018,0,0,0.0
23310,9412155,8,11,1.375
23311,9412160,7,26,3.7142857142857144
23312,9412162,16,166,10.375
23313,9412164,2,1,0.5
23314,9412166,9,12,1.3333333333333333
23315,9412168,6,17,2.8333333333333335
23316,9412171,2,1,0.5
23317,9412172,1,6,6.0
23318,9412174,5,5,1.0
23319,9412175,1,0,0.0
23320,9408032,0,0,0.0
23321,9310099,0,0,0.0
23322,9412181,2,0,0.0
23323,9412183,1,1,1.0
23324,9205025,0,0,0.0
23325,9412186,1,0,0.0
23326,9412187,17,53,3.1176470588235294
23327,9307141,0,0,0.0
23328,9412189,19,86,4.526315789473684
23329,9412190,1,0,0.0
23330,9412191,4,3,0.75
23331,9412194,2,0,0.0
23332,9412196,9,33,3.6666666666666665
23333,9412197,1,0,0.0
23334,9412198,7,54,7.714285714285714
23335,9412199,9,70,7.777777777777778
23336,9412202,3,0,0.0
23337,9412204,1,0,0.0
23338,9412206,4,23,5.75
23339,9412207,4,4,1.0
23340,9410091,0,0,0.0
23341,9412211,1,2,2.0
23342,9412212,6,13,2.1666666666666665
23343,9207025,0,0,0.0
23344,9412215,4,9,2.25
23345,9412217,1,0,0.0
23346,9406152,0,0,0.0
23347,9412218,4,3,0.75
23348,9412219,1,0,0.0
23349,9412221,5,8,1.6
23350,9412224,34,142,4.176470588235294
23351,9412226,2,9,4.5
23352,9412227,7,32,4.571428571428571
23353,9303167,0,0,0.0
23354,9412235,10,41,4.1
23355,9412239,2,0,0.0
23356,9312064,0,0,0.0
23357,9412241,4,40,10.0
23358,9412244,2,0,0.0
23359,9401083,0,0,0.0
23360,9409078,0,0,0.0
23361,9501002,4,0,0.0
23362,9501003,4,8,2.0
23363,9204081,0,0,0.0
23364,9407079,0,0,0.0
23365,9501006,2,1,0.5
23366,9501007,2,4,2.0
23367,9501008,1,0,0.0
23368,9501009,1,2,2.0
23369,9501010,1,2,2.0
23370,9501011,7,15,2.142857142857143
23371,9501012,1,0,0.0
23372,9501018,15,60,4.0
